Sex_Code_Text,Ethnic_Code_Text,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,RecSupervisionLevelText,RawScore,DecileScore,ScoreText,Age
1,4,5,0,4,1,1,18.0,3,1,56
0,4,4,4,1,1,1,-3.32,1,1,56
0,4,4,4,1,1,1,-1.71,1,1,56
0,4,4,4,1,1,1,14.0,1,1,56
1,1,5,0,4,1,1,-1.97,5,2,56
1,1,5,0,4,1,1,-1.0,-1,1,56
1,1,5,0,4,1,1,17.0,2,1,56
1,4,4,4,1,1,1,-3.74,1,1,56
1,4,4,4,1,1,1,-1.68,1,1,56
1,4,4,4,1,1,1,18.0,3,1,56
0,1,5,0,4,1,1,-3.27,1,1,56
0,1,5,0,4,1,1,-1.86,1,1,56
0,1,5,0,4,1,1,16.0,2,1,56
1,1,5,0,5,1,1,-3.19,1,1,56
1,1,5,0,5,1,1,-1.78,1,1,56
1,1,5,0,5,1,1,19.0,3,1,56
1,4,4,4,1,2,2,-2.99,1,1,56
1,4,4,4,1,2,2,0.0,7,2,56
1,4,4,4,1,2,2,22.0,5,2,56
1,1,5,0,4,1,1,-2.44,3,1,56
1,1,5,0,4,1,1,-1.11,2,1,56
1,1,5,0,4,1,1,13.0,1,1,56
1,1,5,0,4,2,2,-2.16,4,1,56
1,1,5,0,4,2,2,-0.01,7,2,56
1,1,5,0,4,2,2,21.0,4,1,56
1,4,5,2,4,2,2,-2.73,2,1,56
1,4,5,2,4,2,2,-0.07,7,2,56
1,4,5,2,4,2,2,31.0,9,0,56
1,1,4,4,4,2,2,-1.72,6,2,56
1,1,4,4,4,2,2,0.0,7,2,56
1,1,4,4,4,2,2,26.0,7,2,56
1,1,5,0,4,2,2,-1.81,5,2,56
1,1,5,0,4,2,2,0.01,7,2,56
1,1,5,0,4,2,2,15.0,1,1,56
1,4,4,4,4,2,2,-2.17,4,1,56
1,4,4,4,4,2,2,-0.08,6,2,56
1,4,4,4,4,2,2,23.0,4,1,56
1,4,5,2,4,1,1,-2.0,4,1,56
1,4,5,2,4,1,1,-1.06,2,1,56
1,4,5,2,4,1,1,13.0,1,1,56
1,4,5,0,4,1,1,-3.55,1,1,56
1,4,5,0,4,1,1,-1.92,1,1,56
1,4,5,0,4,1,1,12.0,1,1,56
1,4,2,4,4,1,1,-3.71,1,1,56
1,4,2,4,4,1,1,-1.71,1,1,56
1,4,2,4,4,1,1,16.0,2,1,56
1,5,5,4,4,1,1,-4.11,1,1,56
1,5,5,4,4,1,1,-2.21,1,1,56
1,5,5,4,4,1,1,20.0,3,1,56
0,4,4,4,4,1,1,-2.58,2,1,56
0,4,4,4,4,1,1,-0.91,4,1,56
0,4,4,4,4,1,1,31.0,9,0,56
1,4,5,0,4,1,1,-3.7,1,1,56
1,4,5,0,4,1,1,-2.06,1,1,56
1,4,5,0,4,1,1,15.0,1,1,56
1,1,5,4,4,2,2,-1.71,6,2,56
1,1,5,4,4,2,2,-0.22,5,2,56
1,1,5,4,4,2,2,28.0,7,2,56
1,5,2,4,4,1,1,-3.39,1,1,56
1,5,2,4,4,1,1,-1.54,1,1,56
1,5,2,4,4,1,1,27.0,7,2,56
1,5,5,0,4,3,3,-1.07,8,0,56
1,5,5,0,4,3,3,-0.09,7,2,56
1,5,5,0,4,3,3,14.0,1,1,56
1,4,4,4,0,1,1,-3.24,1,1,56
1,4,4,4,0,1,1,-1.21,2,1,56
1,4,4,4,0,1,1,19.0,3,1,56
1,4,2,4,1,1,1,-3.69,1,1,56
1,4,2,4,1,1,1,-1.63,1,1,56
1,4,2,4,1,1,1,13.0,1,1,56
0,5,5,2,1,1,1,-3.78,1,1,56
0,5,5,2,1,1,1,-2.16,1,1,56
0,5,5,2,1,1,1,19.0,3,1,56
1,1,5,0,4,3,3,-2.1,4,1,56
1,1,5,0,4,3,3,0.37,9,0,56
1,1,5,0,4,3,3,26.0,7,2,56
1,4,4,4,4,1,1,-3.72,1,1,56
1,4,4,4,4,1,1,-0.54,4,1,56
1,4,4,4,4,1,1,23.0,5,2,56
1,4,5,0,4,1,1,-1.93,5,2,56
1,4,5,0,4,1,1,-0.38,5,2,56
1,4,5,0,4,1,1,16.0,2,1,56
1,1,5,0,4,3,3,-2.52,3,1,56
1,1,5,0,4,3,3,0.4,9,0,56
1,1,5,0,4,3,3,26.0,7,2,56
1,1,5,0,4,1,1,-3.38,1,1,56
1,1,5,0,4,1,1,-2.0,1,1,56
1,1,5,0,4,1,1,20.0,3,1,56
0,1,5,0,4,3,3,-1.9,5,2,56
0,1,5,0,4,3,3,0.2,9,0,56
0,1,5,0,4,3,3,19.0,3,1,56
1,4,4,4,4,1,1,-2.54,3,1,56
1,4,4,4,4,1,1,-0.39,5,2,56
1,4,4,4,4,1,1,19.0,3,1,56
1,1,5,0,4,4,0,-1.15,8,0,56
1,1,5,0,4,4,0,0.58,9,0,56
1,1,5,0,4,4,0,21.0,4,1,56
1,1,5,0,4,3,3,-1.45,7,2,56
1,1,5,0,4,3,3,0.33,9,0,56
1,1,5,0,4,3,3,19.0,3,1,56
1,1,5,0,2,1,1,-4.06,1,1,56
1,1,5,0,2,1,1,-2.43,1,1,56
1,1,5,0,2,1,1,13.0,1,1,56
0,1,5,0,4,1,1,-2.35,3,1,56
0,1,5,0,4,1,1,-1.01,4,1,56
0,1,5,0,4,1,1,15.0,1,1,56
0,4,5,0,4,2,2,-2.46,3,1,56
0,4,5,0,4,2,2,-0.14,7,2,56
0,4,5,0,4,2,2,31.0,9,0,56
0,1,5,0,4,2,2,-1.75,5,2,56
0,1,5,0,4,2,2,-0.16,7,2,56
0,1,5,0,4,2,2,19.0,3,1,56
1,4,5,0,4,2,2,-2.2,4,1,56
1,4,5,0,4,2,2,-0.01,7,2,56
1,4,5,0,4,2,2,15.0,1,1,56
1,1,5,0,4,3,3,-2.32,3,1,56
1,1,5,0,4,3,3,0.25,8,0,56
1,1,5,0,4,3,3,19.0,3,1,56
1,1,5,0,4,1,1,-2.92,2,1,56
1,1,5,0,4,1,1,-1.5,1,1,56
1,1,5,0,4,1,1,14.0,1,1,56
0,1,5,0,4,4,0,-1.2,8,0,56
0,1,5,0,4,4,0,0.28,9,0,56
0,1,5,0,4,4,0,18.0,3,1,56
1,4,5,0,4,1,1,-3.08,1,1,56
1,4,5,0,4,1,1,-1.64,1,1,56
1,4,5,0,4,1,1,14.0,1,1,56
1,1,5,0,4,2,2,-1.62,6,2,56
1,1,5,0,4,2,2,-0.65,4,1,56
1,1,5,0,4,2,2,15.0,1,1,56
0,1,5,0,4,1,1,-3.87,1,1,56
0,1,5,0,4,1,1,-2.35,1,1,56
0,1,5,0,4,1,1,19.0,3,1,56
1,4,5,0,4,1,1,-2.65,2,1,56
1,4,5,0,4,1,1,-0.95,3,1,56
1,4,5,0,4,1,1,23.0,5,2,56
1,1,5,0,4,1,1,-2.8,2,1,56
1,1,5,0,4,1,1,-1.5,1,1,56
1,1,5,0,4,1,1,13.0,1,1,56
0,8,5,0,4,2,2,-2.81,2,1,56
0,8,5,0,4,2,2,-0.41,6,2,56
0,8,5,0,4,2,2,13.0,1,1,56
1,4,5,0,4,3,3,-2.1,4,1,56
1,4,5,0,4,3,3,0.77,10,0,56
1,4,5,0,4,3,3,29.0,8,0,56
1,1,5,2,4,2,2,-1.9,5,2,56
1,1,5,2,4,2,2,-0.19,6,2,56
1,1,5,2,4,2,2,13.0,1,1,56
1,1,5,0,4,1,1,-3.0,1,1,56
1,1,5,0,4,1,1,-1.06,2,1,56
1,1,5,0,4,1,1,14.0,1,1,56
0,4,5,0,2,1,1,-2.8,2,1,56
0,4,5,0,2,1,1,-1.56,2,1,56
0,4,5,0,2,1,1,17.0,2,1,56
1,4,5,0,4,1,1,-2.42,3,1,56
1,4,5,0,4,1,1,-0.93,3,1,56
1,4,5,0,4,1,1,13.0,1,1,56
1,4,5,0,1,1,1,-2.63,2,1,56
1,4,5,0,1,1,1,-1.42,1,1,56
1,4,5,0,1,1,1,13.0,1,1,56
1,5,5,0,4,1,1,-3.17,1,1,56
1,5,5,0,4,1,1,-1.79,1,1,56
1,5,5,0,4,1,1,11.0,1,1,56
1,4,5,0,4,4,0,-1.12,8,0,56
1,4,5,0,4,4,0,0.14,8,0,56
1,4,5,0,4,4,0,26.0,7,2,56
1,1,5,0,4,2,2,-1.48,7,2,56
1,1,5,0,4,2,2,0.04,7,2,56
1,1,5,0,4,2,2,16.0,2,1,56
1,1,5,0,4,1,1,-3.82,1,1,56
1,1,5,0,4,1,1,-2.28,1,1,56
1,1,5,0,4,1,1,13.0,1,1,56
1,4,5,0,5,1,1,-2.56,2,1,56
1,4,5,0,5,1,1,-1.06,2,1,56
1,4,5,0,5,1,1,17.0,2,1,56
1,4,5,0,5,1,1,-4.39,1,1,56
1,4,5,0,5,1,1,-2.78,1,1,56
1,4,5,0,5,1,1,13.0,1,1,56
1,4,5,0,4,1,1,-2.77,2,1,56
1,4,5,0,4,1,1,-0.32,5,2,56
1,4,5,0,4,1,1,18.0,3,1,56
1,4,5,0,1,1,1,-3.24,1,1,56
1,4,5,0,1,1,1,-1.9,1,1,56
1,4,5,0,1,1,1,12.0,1,1,56
1,1,5,0,4,2,2,-1.66,6,2,56
1,1,5,0,4,2,2,-0.81,3,1,56
1,1,5,0,4,2,2,17.0,2,1,56
0,1,5,0,4,1,1,-2.23,4,1,56
0,1,5,0,4,1,1,-0.94,4,1,56
0,1,5,0,4,1,1,21.0,4,1,56
0,4,5,0,4,1,1,-2.13,4,1,56
0,4,5,0,4,1,1,-0.94,4,1,56
0,4,5,0,4,1,1,11.0,1,1,56
1,1,5,0,4,1,1,-2.82,2,1,56
1,1,5,0,4,1,1,-1.54,1,1,56
1,1,5,0,4,1,1,20.0,3,1,56
1,1,5,0,4,2,2,-2.6,2,1,56
1,1,5,0,4,2,2,-0.28,6,2,56
1,1,5,0,4,2,2,17.0,2,1,56
1,1,5,0,4,2,2,-1.54,6,2,56
1,1,5,0,4,2,2,-0.01,7,2,56
1,1,5,0,4,2,2,22.0,5,2,56
0,4,5,0,4,1,1,-2.52,3,1,56
0,4,5,0,4,1,1,-1.05,3,1,56
0,4,5,0,4,1,1,14.0,1,1,56
0,4,5,0,6,1,1,-3.16,1,1,56
0,4,5,0,6,1,1,-0.89,4,1,56
0,4,5,0,6,1,1,14.0,1,1,56
1,1,5,0,4,4,0,-0.8,9,0,56
1,1,5,0,4,4,0,0.67,9,0,56
1,1,5,0,4,4,0,30.0,8,0,56
0,4,5,0,3,3,3,-1.34,7,2,56
0,4,5,0,3,3,3,0.29,9,0,56
0,4,5,0,3,3,3,15.0,1,1,56
1,1,4,4,4,1,1,-2.62,2,1,56
1,1,4,4,4,1,1,-0.84,3,1,56
1,1,4,4,4,1,1,25.0,6,2,56
1,4,4,4,4,1,1,-3.3,1,1,56
1,4,4,4,4,1,1,-1.02,2,1,56
1,4,4,4,4,1,1,22.0,5,2,56
1,1,5,0,5,2,2,-3.48,1,1,56
1,1,5,0,5,2,2,-0.31,6,2,56
1,1,5,0,5,2,2,25.0,6,2,56
1,1,5,2,4,1,1,-2.91,2,1,56
1,1,5,2,4,1,1,-0.58,4,1,56
1,1,5,2,4,1,1,23.0,5,2,56
0,1,5,0,4,1,1,-2.35,3,1,56
0,1,5,0,4,1,1,-0.67,5,2,56
0,1,5,0,4,1,1,22.0,5,2,56
1,1,4,4,4,1,1,-2.88,2,1,56
1,1,4,4,4,1,1,-1.69,1,1,56
1,1,4,4,4,1,1,20.0,3,1,56
1,4,6,4,4,2,2,-1.49,7,2,56
1,4,6,4,4,2,2,-0.1,6,2,56
1,4,6,4,4,2,2,26.0,6,2,56
1,4,4,4,2,1,1,-3.65,1,1,56
1,4,4,4,2,1,1,-1.66,1,1,56
1,4,4,4,2,1,1,18.0,3,1,56
1,1,4,4,4,3,3,-1.53,6,2,56
1,1,4,4,4,3,3,0.19,8,0,56
1,1,4,4,4,3,3,25.0,6,2,56
1,5,4,4,4,1,1,-2.08,4,1,56
1,5,4,4,4,1,1,-0.5,5,2,56
1,5,4,4,4,1,1,18.0,3,1,56
0,1,5,0,4,3,3,-1.7,6,2,56
0,1,5,0,4,3,3,0.36,9,0,56
0,1,5,0,4,3,3,27.0,8,0,56
1,5,4,4,4,2,2,-2.72,2,1,56
1,5,4,4,4,2,2,-0.02,7,2,56
1,5,4,4,4,2,2,21.0,4,1,56
1,5,2,4,1,1,1,-3.23,1,1,56
1,5,2,4,1,1,1,-1.16,2,1,56
1,5,2,4,1,1,1,15.0,1,1,56
1,1,5,0,4,2,2,-1.92,5,2,56
1,1,5,0,4,2,2,-0.12,7,2,56
1,1,5,0,4,2,2,19.0,3,1,56
1,4,5,0,4,2,2,-1.64,6,2,56
1,4,5,0,4,2,2,-0.32,5,2,56
1,4,5,0,4,2,2,18.0,3,1,56
1,1,5,0,4,1,1,-2.18,4,1,56
1,1,5,0,4,1,1,-0.51,5,2,56
1,1,5,0,4,1,1,22.0,5,2,56
1,5,5,0,0,1,1,-3.3,1,1,56
1,5,5,0,0,1,1,-2.26,1,1,56
1,5,5,0,0,1,1,13.0,1,1,56
1,1,5,0,4,3,3,-2.4,3,1,56
1,1,5,0,4,3,3,0.2,8,0,56
1,1,5,0,4,3,3,36.0,10,0,56
1,1,5,2,4,1,1,-2.17,4,1,56
1,1,5,2,4,1,1,-0.47,5,2,56
1,1,5,2,4,1,1,23.0,5,2,56
1,4,5,0,4,1,1,-2.41,3,1,56
1,4,5,0,4,1,1,-0.77,3,1,56
1,4,5,0,4,1,1,11.0,1,1,56
1,1,5,0,1,1,1,-2.36,3,1,56
1,1,5,0,1,1,1,-0.79,3,1,56
1,1,5,0,1,1,1,14.0,1,1,56
0,4,4,4,4,1,1,-3.83,1,1,56
0,4,4,4,4,1,1,-2.12,1,1,56
0,4,4,4,4,1,1,18.0,3,1,56
0,4,4,4,4,1,1,-2.98,1,1,56
0,4,4,4,4,1,1,-0.85,4,1,56
0,4,4,4,4,1,1,23.0,6,2,56
0,4,5,0,4,1,1,-1.82,5,2,56
0,4,5,0,4,1,1,-0.89,4,1,56
0,4,5,0,4,1,1,15.0,1,1,56
1,1,5,0,4,1,1,-2.9,2,1,56
1,1,5,0,4,1,1,-0.42,5,2,56
1,1,5,0,4,1,1,21.0,4,1,56
1,4,5,2,4,3,3,-0.85,9,0,56
1,4,5,2,4,3,3,-0.01,7,2,56
1,4,5,2,4,3,3,14.0,1,1,56
1,1,5,0,4,2,2,-1.52,6,2,56
1,1,5,0,4,2,2,-0.49,5,2,56
1,1,5,0,4,2,2,14.0,1,1,56
0,1,5,0,5,1,1,-1.94,5,2,56
0,1,5,0,5,1,1,-0.59,5,2,56
0,1,5,0,5,1,1,12.0,1,1,56
1,8,5,0,1,1,1,-4.09,1,1,56
1,8,5,0,1,1,1,-2.56,1,1,56
1,8,5,0,1,1,1,11.0,1,1,56
1,4,4,4,4,3,3,-2.27,3,1,56
1,4,4,4,4,3,3,0.66,10,0,56
1,4,4,4,4,3,3,32.0,9,0,56
1,1,5,0,4,2,2,-1.75,5,2,56
1,1,5,0,4,2,2,-0.31,6,2,56
1,1,5,0,4,2,2,21.0,4,1,56
1,1,5,2,4,1,1,-3.0,1,1,56
1,1,5,2,4,1,1,-1.79,1,1,56
1,1,5,2,4,1,1,13.0,1,1,56
1,1,5,0,4,4,0,-0.42,10,0,56
1,1,5,0,4,4,0,0.97,10,0,56
1,1,5,0,4,4,0,17.0,2,1,56
1,4,5,0,0,1,1,-4.5,1,1,56
1,4,5,0,0,1,1,-2.9,1,1,56
1,4,5,0,0,1,1,11.0,1,1,56
1,4,4,4,4,3,3,-1.54,6,2,56
1,4,4,4,4,3,3,0.3,8,0,56
1,4,4,4,4,3,3,25.0,6,2,56
1,1,5,0,4,1,1,-3.04,1,1,56
1,1,5,0,4,1,1,-1.49,1,1,56
1,1,5,0,4,1,1,15.0,1,1,56
1,1,4,4,2,1,1,-2.36,3,1,56
1,1,4,4,2,1,1,-0.74,4,1,56
1,1,4,4,2,1,1,22.0,5,2,56
1,1,5,0,4,4,0,0.93,10,0,56
1,1,5,0,4,4,0,1.2,10,0,56
1,1,5,0,4,4,0,27.0,7,2,56
0,1,4,4,4,1,1,-3.07,1,1,56
0,1,4,4,4,1,1,-1.16,3,1,56
0,1,4,4,4,1,1,20.0,4,1,56
1,1,5,2,4,3,3,-1.98,4,1,56
1,1,5,2,4,3,3,0.2,8,0,56
1,1,5,2,4,3,3,31.0,9,0,56
0,8,5,0,4,1,1,-2.82,2,1,56
0,8,5,0,4,1,1,-1.45,2,1,56
0,8,5,0,4,1,1,13.0,1,1,56
1,1,4,4,0,1,1,-3.17,1,1,56
1,1,4,4,0,1,1,-1.12,2,1,56
1,1,4,4,0,1,1,21.0,4,1,56
1,1,5,0,4,4,0,-0.76,9,0,56
1,1,5,0,4,4,0,0.57,9,0,56
1,1,5,0,4,4,0,17.0,2,1,56
0,8,5,0,4,1,1,-3.5,1,1,56
0,8,5,0,4,1,1,-2.06,1,1,56
0,8,5,0,4,1,1,11.0,1,1,56
1,1,5,0,1,1,1,-2.77,2,1,56
1,1,5,0,1,1,1,-0.64,4,1,56
1,1,5,0,1,1,1,15.0,1,1,56
1,1,5,0,4,3,3,-1.04,8,0,56
1,1,5,0,4,3,3,-0.22,6,2,56
1,1,5,0,4,3,3,20.0,3,1,56
1,5,4,4,4,1,1,-3.61,1,1,56
1,5,4,4,4,1,1,-1.59,1,1,56
1,5,4,4,4,1,1,17.0,2,1,56
1,1,5,2,4,3,3,-1.98,4,1,56
1,1,5,2,4,3,3,0.2,8,0,56
1,1,5,2,4,3,3,31.0,9,0,56
0,1,5,0,4,3,3,-1.3,7,2,56
0,1,5,0,4,3,3,0.28,9,0,56
0,1,5,0,4,3,3,18.0,3,1,56
1,5,2,4,2,1,1,-3.49,1,1,56
1,5,2,4,2,1,1,-1.48,1,1,56
1,5,2,4,2,1,1,13.0,1,1,56
1,5,5,0,1,1,1,-3.17,1,1,56
1,5,5,0,1,1,1,-1.6,1,1,56
1,5,5,0,1,1,1,19.0,3,1,56
1,1,5,0,4,2,2,-2.48,3,1,56
1,1,5,0,4,2,2,-0.3,6,2,56
1,1,5,0,4,2,2,28.0,8,0,56
1,4,5,0,4,3,3,-1.59,6,2,56
1,4,5,0,4,3,3,0.22,8,0,56
1,4,5,0,4,3,3,29.0,8,0,56
1,4,4,4,4,1,1,-2.59,2,1,56
1,4,4,4,4,1,1,-0.78,3,1,56
1,4,4,4,4,1,1,25.0,6,2,56
0,1,4,4,4,2,2,-2.81,2,1,56
0,1,4,4,4,2,2,-0.47,6,2,56
0,1,4,4,4,2,2,22.0,5,2,56
1,5,2,4,4,1,1,-3.65,1,1,56
1,5,2,4,4,1,1,-1.53,1,1,56
1,5,2,4,4,1,1,18.0,3,1,56
1,1,4,4,4,1,1,-3.46,1,1,56
1,1,4,4,4,1,1,-1.58,1,1,56
1,1,4,4,4,1,1,20.0,3,1,56
1,4,5,0,4,1,1,-2.15,4,1,56
1,4,5,0,4,1,1,-0.33,5,2,56
1,4,5,0,4,1,1,16.0,2,1,56
0,4,4,4,1,1,1,-4.06,1,1,56
0,4,4,4,1,1,1,-2.27,1,1,56
0,4,4,4,1,1,1,12.0,1,1,56
1,5,5,2,4,1,1,-3.42,1,1,56
1,5,5,2,4,1,1,-1.59,1,1,56
1,5,5,2,4,1,1,17.0,2,1,56
1,4,5,0,4,1,1,-2.0,4,1,56
1,4,5,0,4,1,1,-0.95,3,1,56
1,4,5,0,4,1,1,11.0,1,1,56
1,4,4,4,1,1,1,-4.43,1,1,56
1,4,4,4,1,1,1,-2.5,1,1,56
1,4,4,4,1,1,1,14.0,1,1,56
1,1,4,4,4,2,2,-2.26,3,1,56
1,1,4,4,4,2,2,-0.24,6,2,56
1,1,4,4,4,2,2,24.0,6,2,56
1,4,5,0,1,1,1,-4.55,1,1,56
1,4,5,0,1,1,1,-2.95,1,1,56
1,4,5,0,1,1,1,11.0,1,1,56
1,4,5,0,4,3,3,-2.39,3,1,56
1,4,5,0,4,3,3,0.27,8,0,56
1,4,5,0,4,3,3,31.0,9,0,56
1,1,4,4,4,1,1,-2.27,3,1,56
1,1,4,4,4,1,1,-0.42,5,2,56
1,1,4,4,4,1,1,19.0,3,1,56
1,5,2,4,2,1,1,-2.86,2,1,56
1,5,2,4,2,1,1,-1.76,1,1,56
1,5,2,4,2,1,1,20.0,3,1,56
0,4,5,2,4,1,1,-2.59,2,1,56
0,4,5,2,4,1,1,-0.68,5,2,56
0,4,5,2,4,1,1,13.0,1,1,56
1,4,5,0,4,3,3,-2.2,4,1,56
1,4,5,0,4,3,3,0.36,9,0,56
1,4,5,0,0,1,1,-3.1,1,1,56
1,4,5,0,0,1,1,-1.74,1,1,56
1,4,5,0,0,1,1,16.0,2,1,56
0,1,4,4,4,1,1,-2.4,3,1,56
0,1,4,4,4,1,1,-0.96,4,1,56
0,1,4,4,4,1,1,13.0,1,1,56
1,1,4,4,4,3,3,-1.38,7,2,56
1,1,4,4,4,3,3,0.27,8,0,56
1,1,4,4,4,3,3,29.0,8,0,56
1,1,4,4,4,3,3,-1.44,7,2,56
1,1,4,4,4,3,3,0.36,9,0,56
1,1,4,4,4,3,3,30.0,8,0,56
1,4,5,0,4,4,0,-1.08,8,0,56
1,4,5,0,4,4,0,0.3,8,0,56
1,4,5,0,4,4,0,26.0,7,2,56
0,4,5,0,5,1,1,-3.26,1,1,56
0,4,5,0,5,1,1,-0.69,5,2,56
0,4,5,0,5,1,1,15.0,1,1,56
0,4,5,0,4,3,3,-2.96,1,1,56
0,4,5,0,4,3,3,-0.02,8,0,56
0,4,5,0,4,3,3,23.0,6,2,56
1,4,5,0,0,2,2,-3.03,1,1,56
1,4,5,0,0,2,2,-0.29,6,2,56
1,4,5,0,0,2,2,17.0,2,1,56
1,1,5,0,4,3,3,-1.37,7,2,56
1,1,5,0,4,3,3,0.17,8,0,56
1,1,5,0,4,3,3,24.0,6,2,56
1,4,5,2,4,2,2,-1.87,5,2,56
1,4,5,2,4,2,2,-0.12,7,2,56
1,4,5,2,4,2,2,18.0,3,1,56
1,1,5,2,4,3,3,-0.88,9,0,56
1,1,5,2,4,3,3,-0.46,5,2,56
1,1,5,2,4,3,3,28.0,8,0,56
0,4,4,4,4,1,1,-4.02,1,1,56
0,4,4,4,4,1,1,-1.98,1,1,56
0,4,4,4,4,1,1,17.0,2,1,56
0,4,5,0,4,3,3,-1.12,8,0,56
0,4,5,0,4,3,3,-0.43,6,2,56
0,4,5,0,4,3,3,14.0,1,1,56
0,5,4,4,4,2,2,-1.81,5,2,56
0,5,4,4,4,2,2,-0.56,6,2,56
0,5,4,4,4,2,2,17.0,2,1,56
1,5,5,0,1,1,1,-3.55,1,1,56
1,5,5,0,1,1,1,-1.7,1,1,56
1,5,5,0,1,1,1,15.0,1,1,56
1,5,4,4,4,1,1,-3.24,1,1,56
1,5,4,4,4,1,1,-1.18,2,1,56
1,5,4,4,4,1,1,17.0,2,1,56
1,4,5,0,4,1,1,-3.0,1,1,56
1,4,5,0,4,1,1,-1.2,2,1,56
1,4,5,0,4,1,1,22.0,5,2,56
1,5,4,4,4,1,1,-3.21,1,1,56
1,5,4,4,4,1,1,-1.44,1,1,56
1,5,4,4,4,1,1,16.0,2,1,56
1,4,5,0,4,4,0,-1.23,8,0,56
1,4,5,0,4,4,0,0.25,8,0,56
1,4,5,0,4,4,0,17.0,2,1,56
0,4,4,4,4,1,1,-2.83,2,1,56
0,4,4,4,4,1,1,-0.83,4,1,56
0,4,4,4,4,1,1,22.0,5,2,56
1,1,5,0,4,1,1,-1.92,5,2,56
1,1,5,0,4,1,1,-0.85,3,1,56
1,1,5,0,4,1,1,22.0,5,2,56
1,1,5,0,0,1,1,-2.38,3,1,56
1,1,5,0,0,1,1,-1.01,2,1,56
1,1,5,0,0,1,1,23.0,5,2,56
1,1,5,0,4,3,3,-0.57,10,0,56
1,1,5,0,4,3,3,-0.01,7,2,56
1,1,5,0,4,3,3,15.0,1,1,56
1,5,5,0,1,1,1,-3.51,1,1,56
1,5,5,0,1,1,1,-1.27,2,1,56
1,5,5,0,1,1,1,19.0,3,1,56
1,4,4,4,4,2,2,-2.1,4,1,56
1,4,4,4,4,2,2,-0.14,6,2,56
1,4,4,4,4,2,2,23.0,5,2,56
1,5,4,4,0,1,1,-4.09,1,1,56
1,5,4,4,0,1,1,-1.47,1,1,56
1,5,4,4,0,1,1,15.0,1,1,56
1,5,2,4,1,1,1,-3.54,1,1,56
1,5,2,4,1,1,1,-1.64,1,1,56
1,5,2,4,1,1,1,13.0,1,1,56
1,4,5,0,4,3,3,-1.5,6,2,56
1,4,5,0,4,3,3,0.73,10,0,56
1,4,5,0,4,3,3,24.0,5,2,56
1,4,5,0,4,2,2,-1.77,5,2,56
1,4,5,0,4,2,2,-0.19,6,2,56
1,4,5,0,4,2,2,24.0,6,2,56
1,4,5,0,4,1,1,-3.0,1,1,56
1,4,5,0,4,1,1,-1.19,2,1,56
1,4,5,0,4,1,1,17.0,2,1,56
1,5,2,4,4,1,1,-3.2,1,1,56
1,5,2,4,4,1,1,-1.26,2,1,56
1,5,2,4,4,1,1,16.0,2,1,56
1,4,5,2,0,1,1,-3.15,1,1,56
1,4,5,2,0,1,1,-1.2,2,1,56
1,4,5,2,0,1,1,18.0,3,1,56
1,4,4,4,1,1,1,-3.54,1,1,56
1,4,4,4,1,1,1,-1.41,1,1,56
1,4,4,4,1,1,1,13.0,1,1,56
1,5,4,4,4,1,1,-2.13,4,1,56
1,5,4,4,4,1,1,-0.34,5,2,56
1,5,4,4,4,1,1,28.0,8,0,56
1,1,5,0,4,1,1,-2.02,4,1,56
1,1,5,0,4,1,1,-0.79,3,1,56
1,1,5,0,4,1,1,16.0,2,1,56
1,1,5,0,3,2,2,-2.71,2,1,56
1,1,5,0,3,2,2,-0.26,6,2,56
1,1,5,0,3,2,2,25.0,6,2,56
1,5,2,4,1,1,1,-3.3,1,1,56
1,5,2,4,1,1,1,-1.88,1,1,56
1,5,2,4,1,1,1,13.0,1,1,56
1,4,4,4,2,1,1,-4.14,1,1,56
1,4,4,4,2,1,1,-2.3,1,1,56
1,4,4,4,2,1,1,17.0,2,1,56
1,8,5,0,4,1,1,-1.9,5,2,56
1,8,5,0,4,1,1,-0.55,4,1,56
1,8,5,0,4,1,1,19.0,3,1,56
1,4,4,4,4,1,1,-3.66,1,1,56
1,4,4,4,4,1,1,-1.75,1,1,56
1,4,4,4,4,1,1,17.0,2,1,56
0,4,5,2,5,1,1,-2.88,2,1,56
0,4,5,2,5,1,1,-0.79,5,2,56
0,4,5,2,5,1,1,21.0,4,1,56
0,1,2,4,4,1,1,-3.15,1,1,56
0,1,2,4,4,1,1,-1.78,1,1,56
0,1,2,4,4,1,1,16.0,2,1,56
0,8,5,0,4,1,1,-1.98,4,1,56
0,8,5,0,4,1,1,-0.89,4,1,56
0,8,5,0,4,1,1,17.0,2,1,56
1,1,5,0,4,4,0,-1.23,8,0,56
1,1,5,0,4,4,0,0.34,9,0,56
1,1,5,0,4,4,0,20.0,3,1,56
1,1,5,0,4,3,3,-1.78,5,2,56
1,1,5,0,4,3,3,0.49,9,0,56
1,1,5,0,4,3,3,24.0,6,2,56
0,4,4,4,4,3,3,-2.09,4,1,56
0,4,4,4,4,3,3,0.31,9,0,56
0,4,4,4,4,3,3,31.0,9,0,56
1,4,5,0,4,1,1,-2.59,2,1,56
1,4,5,0,4,1,1,-0.99,3,1,56
1,4,5,0,4,1,1,24.0,6,2,56
1,1,4,4,1,1,1,-2.98,1,1,56
1,1,4,4,1,1,1,-1.13,2,1,56
1,1,4,4,1,1,1,20.0,3,1,56
1,1,5,0,4,3,3,-1.68,6,2,56
